mixed_file,clean_file,noise_file,noise_category,target_snr_db,actual_snr_db,sample_rate,duration_seconds
mixed_0369.wav,book_00028_chp_0015_reader_08897_17_seg_0_seg1.wav,typing_Freesound_validated_446021_0.wav,typing,15,15.0,48000,3.6
mixed_0370.wav,book_00028_chp_0031_reader_05303_8_seg_1_seg1.wav,door_Freesound_validated_136768_0.wav,door,10,10.0,48000,1.424
mixed_0371.wav,book_00028_chp_0015_reader_08897_43_seg_1_seg2.wav,door_Freesound_validated_171084_10.wav,door,10,10.0,48000,8.173
mixed_0372.wav,book_00028_chp_0031_reader_05303_67_seg_1_seg1.wav,typing_Freesound_validated_331347_0.wav,typing,5,5.0,48000,6.192
mixed_0373.wav,book_00028_chp_0038_reader_05919_12_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_416319_2.wav,squeakyChair,10,10.0,48000,1.872
mixed_0374.wav,book_00025_chp_0019_reader_04069_24_seg_1_seg3.wav,typing_Freesound_validated_209987_6.wav,typing,10,10.0,48000,1.536
mixed_0375.wav,book_00028_chp_0031_reader_05303_46_seg_1_seg1.wav,door_Freesound_validated_79688_2.wav,door,10,10.0,48000,9.168
mixed_0376.wav,book_00008_chp_0146_reader_07907_7_seg_0_seg3.wav,typing_Freesound_validated_330301_1.wav,typing,10,10.0,48000,2.192
mixed_0377.wav,book_00000_chp_0009_reader_06709_0_seg_2_seg1.wav,typing_Freesound_validated_71215_1.wav,typing,15,15.0,48000,10.08
mixed_0378.wav,book_00008_chp_0146_reader_07907_6_seg_1_seg2.wav,door_Freesound_validated_153092_0.wav,door,0,-0.0,48000,2.048
mixed_0379.wav,book_00028_chp_0031_reader_05303_46_seg_2_seg1.wav,typing_Freesound_validated_445475_3.wav,typing,0,0.0,48000,5.904
mixed_0380.wav,book_00028_chp_0031_reader_05303_33_seg_0_seg2.wav,typing_Freesound_validated_328653_5.wav,typing,15,15.0,48000,2.656
mixed_0381.wav,book_00008_chp_0146_reader_07907_8_seg_1_seg2.wav,typing_Freesound_validated_164807_2.wav,typing,10,10.0,48000,2.528
mixed_0382.wav,book_00028_chp_0031_reader_05303_30_seg_2_seg2.wav,typing_Freesound_validated_164687_2.wav,typing,0,0.0,48000,4.624
mixed_0383.wav,book_00025_chp_0019_reader_04069_36_seg_0_seg1.wav,door_Freesound_validated_162531_7.wav,door,10,10.0,48000,10.333
mixed_0384.wav,book_00028_chp_0031_reader_05303_28_seg_0_seg1.wav,typing_Freesound_validated_343042_2.wav,typing,0,-0.0,48000,9.648
mixed_0385.wav,book_00028_chp_0038_reader_05919_33_seg_0_seg1.wav,door_Freesound_validated_113125_0.wav,door,5,5.0,48000,8.208
mixed_0386.wav,book_00002_chp_0005_reader_11980_21_seg_2_seg1.wav,door_Freesound_validated_21064_2.wav,door,20,20.0,48000,5.68
mixed_0387.wav,book_00028_chp_0031_reader_05303_2_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_447467_6.wav,squeakyChair,20,20.0,48000,2.8
mixed_0388.wav,book_00028_chp_0031_reader_05303_0_seg_1_seg2.wav,typing_Freesound_validated_360603_0.wav,typing,-5,-5.0,48000,2.288
mixed_0389.wav,book_00002_chp_0005_reader_11980_14_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_448675_2.wav,squeakyChair,0,0.0,48000,2.176
mixed_0390.wav,book_00000_chp_0009_reader_06709_16_seg_0_seg1.wav,door_Freesound_validated_173014_1.wav,door,-5,-5.0,48000,6.544
mixed_0391.wav,book_00028_chp_0031_reader_05303_27_seg_2_seg2.wav,door_Freesound_validated_162531_2.wav,door,20,20.0,48000,2.368
mixed_0392.wav,book_00028_chp_0015_reader_08897_10_seg_1_seg1.wav,door_Freesound_validated_107120_0.wav,door,10,10.0,48000,10.304
mixed_0393.wav,book_00028_chp_0038_reader_05919_8_seg_0_seg1.wav,typing_Freesound_validated_344137_14.wav,typing,0,0.0,48000,8.784
mixed_0394.wav,book_00028_chp_0031_reader_05303_20_seg_1_seg1.wav,typing_Freesound_validated_407514_5.wav,typing,20,20.0,48000,2.32
mixed_0395.wav,book_00028_chp_0031_reader_05303_47_seg_0_seg1.wav,door_Freesound_validated_94292_0.wav,door,5,5.0,48000,5.36
mixed_0396.wav,book_00025_chp_0019_reader_04069_21_seg_2_seg1.wav,typing_Freesound_validated_383677_4.wav,typing,5,5.0,48000,1.36
mixed_0397.wav,book_00002_chp_0005_reader_11980_12_seg_0_seg2.wav,typing_Freesound_validated_209987_1.wav,typing,-5,-5.0,48000,2.032
mixed_0398.wav,book_00028_chp_0031_reader_05303_18_seg_2_seg1.wav,door_Freesound_validated_195849_0.wav,door,20,20.0,48000,2.352
mixed_0399.wav,book_00025_chp_0019_reader_04069_26_seg_2_seg1.wav,copy-machine_Freesound_validated_232901_1.wav,copy-machine,0,0.0,48000,1.408
mixed_0400.wav,book_00028_chp_0031_reader_05303_28_seg_2_seg1.wav,typing_Freesound_validated_210079_1.wav,typing,-5,-5.0,48000,4.048
mixed_0401.wav,book_00028_chp_0031_reader_05303_68_seg_2_seg2.wav,door_Freesound_validated_113131_0.wav,door,5,5.0,48000,2.16
mixed_0402.wav,book_00028_chp_0031_reader_05303_22_seg_2_seg1.wav,typing_Freesound_validated_399603_57.wav,typing,15,15.0,48000,1.2
mixed_0403.wav,book_00028_chp_0038_reader_05919_0_seg_1_seg2.wav,typing_Freesound_validated_407802_2.wav,typing,5,5.0,48000,2.352
mixed_0404.wav,book_00025_chp_0019_reader_04069_23_seg_2_seg1.wav,door_Freesound_validated_165933_3.wav,door,20,20.0,48000,7.984
mixed_0405.wav,book_00028_chp_0031_reader_05303_76_seg_0_seg1.wav,door_Freesound_validated_145210_10.wav,door,5,5.0,48000,3.36
mixed_0406.wav,book_00028_chp_0031_reader_05303_24_seg_1_seg2.wav,typing_Freesound_validated_455043_4.wav,typing,15,15.0,48000,7.232
mixed_0407.wav,book_00002_chp_0005_reader_11980_5_seg_1_seg4.wav,typing_Freesound_validated_437631_3.wav,typing,0,0.0,48000,1.661
mixed_0408.wav,book_00028_chp_0038_reader_05919_14_seg_2_seg1.wav,door_Freesound_validated_170999_1.wav,door,0,-0.0,48000,10.333
mixed_0409.wav,book_00002_chp_0005_reader_11980_16_seg_0_seg3.wav,typing_Freesound_validated_426872_6.wav,typing,5,5.0,48000,2.736
mixed_0410.wav,book_00028_chp_0031_reader_05303_19_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_414106_11.wav,squeakyChair,-5,-5.0,48000,3.952
mixed_0411.wav,book_00028_chp_0031_reader_05303_36_seg_2_seg1.wav,door_Freesound_validated_153558_0.wav,door,15,15.0,48000,1.792
mixed_0412.wav,book_00028_chp_0015_reader_08897_62_seg_1_seg1.wav,typing_Freesound_validated_376934_2.wav,typing,5,5.0,48000,10.333
mixed_0413.wav,book_00008_chp_0146_reader_07907_8_seg_1_seg3.wav,door_Freesound_validated_123082_0.wav,door,15,15.0,48000,2.544
mixed_0414.wav,book_00002_chp_0005_reader_11980_10_seg_0_seg3.wav,typing_Freesound_validated_365487_0.wav,typing,15,15.0,48000,3.152
mixed_0415.wav,book_00002_chp_0005_reader_11980_15_seg_1_seg2.wav,squeak_squeakyChair_Freesound_validated_414083_2.wav,squeakyChair,-5,-5.0,48000,2.608
mixed_0416.wav,book_00026_chp_0039_reader_04408_7_seg_1_seg2.wav,door_Freesound_validated_112347_3.wav,door,15,15.0,48000,7.149
mixed_0417.wav,book_00028_chp_0015_reader_08897_13_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_414105_6.wav,squeakyChair,10,10.0,48000,5.632
mixed_0418.wav,book_00028_chp_0038_reader_05919_23_seg_0_seg2.wav,door_Freesound_validated_82558_15.wav,door,20,20.0,48000,8.557
mixed_0419.wav,book_00028_chp_0038_reader_05919_36_seg_1_seg1.wav,typing_Freesound_validated_426338_0.wav,typing,0,0.0,48000,10.269
mixed_0420.wav,book_00028_chp_0031_reader_05303_43_seg_1_seg3.wav,door_Freesound_validated_199663_10.wav,door,0,0.0,48000,2.72
mixed_0421.wav,book_00025_chp_0019_reader_04069_28_seg_1_seg1.wav,typing_Freesound_validated_361163_3.wav,typing,20,20.0,48000,8.24
mixed_0422.wav,book_00008_chp_0146_reader_07907_9_seg_2_seg1.wav,door_Freesound_validated_175834_0.wav,door,20,20.002,48000,3.152
mixed_0423.wav,book_00028_chp_0031_reader_05303_45_seg_2_seg1.wav,typing_Freesound_validated_390343_8.wav,typing,10,10.0,48000,1.056
mixed_0424.wav,book_00008_chp_0146_reader_07907_3_seg_2_seg1.wav,door_Freesound_validated_202515_6.wav,door,10,10.0,48000,3.936
mixed_0425.wav,book_00028_chp_0038_reader_05919_23_seg_1_seg1.wav,door_Freesound_validated_191666_9.wav,door,15,15.0,48000,7.376
mixed_0426.wav,book_00028_chp_0031_reader_05303_47_seg_2_seg1.wav,door_Freesound_validated_66964_0.wav,door,0,0.0,48000,8.992
mixed_0427.wav,book_00002_chp_0005_reader_11980_15_seg_1_seg1.wav,typing_Freesound_validated_138283_1.wav,typing,5,5.0,48000,2.944
mixed_0428.wav,book_00028_chp_0031_reader_05303_71_seg_1_seg1.wav,door_Freesound_validated_155896_0.wav,door,10,10.0,48000,6.768
mixed_0429.wav,book_00002_chp_0005_reader_11980_5_seg_0_seg3.wav,squeak_squeakyChair_Freesound_validated_414105_5.wav,squeakyChair,5,5.0,48000,2.125
mixed_0430.wav,book_00008_chp_0146_reader_07907_8_seg_2_seg2.wav,typing_Freesound_validated_155575_0.wav,typing,15,15.0,48000,2.704
mixed_0431.wav,book_00028_chp_0031_reader_05303_20_seg_0_seg2.wav,typing_Freesound_validated_36061_1.wav,typing,15,15.0,48000,6.208
mixed_0432.wav,book_00028_chp_0031_reader_05303_26_seg_1_seg2.wav,squeak_squeakyChair_Freesound_validated_414083_17.wav,squeakyChair,5,5.0,48000,7.008
mixed_0433.wav,book_00028_chp_0031_reader_05303_16_seg_2_seg1.wav,door_Freesound_validated_197118_3.wav,door,0,0.0,48000,2.32
mixed_0434.wav,book_00007_chp_0008_reader_01326_17_seg_1_seg1.wav,typing_Freesound_validated_109316_1.wav,typing,10,10.0,48000,2.944
mixed_0435.wav,book_00025_chp_0019_reader_04069_30_seg_1_seg1.wav,typing_Freesound_validated_407514_6.wav,typing,20,20.0,48000,10.333
mixed_0436.wav,book_00026_chp_0039_reader_04408_2_seg_2_seg1.wav,door_Freesound_validated_131552_1.wav,door,5,5.0,48000,4.496
mixed_0437.wav,book_00026_chp_0039_reader_04408_26_seg_0_seg2.wav,door_Freesound_validated_168446_15.wav,door,15,15.0,48000,5.04
mixed_0438.wav,book_00028_chp_0031_reader_05303_70_seg_0_seg2.wav,door_Freesound_validated_118244_0.wav,door,5,5.0,48000,3.232
mixed_0439.wav,book_00028_chp_0031_reader_05303_75_seg_1_seg1.wav,door_Freesound_validated_176338_0.wav,door,5,5.0,48000,9.165
mixed_0440.wav,book_00028_chp_0031_reader_05303_43_seg_2_seg2.wav,door_Freesound_validated_82430_0.wav,door,5,5.0,48000,2.304
mixed_0441.wav,book_00002_chp_0005_reader_11980_8_seg_0_seg2.wav,typing_Freesound_validated_181708_0.wav,typing,10,10.0,48000,2.88
mixed_0442.wav,book_00028_chp_0031_reader_05303_49_seg_2_seg2.wav,door_Freesound_validated_141996_5.wav,door,20,20.0,48000,4.637
mixed_0443.wav,book_00028_chp_0015_reader_08897_20_seg_0_seg1.wav,typing_Freesound_validated_445048_1.wav,typing,20,20.0,48000,10.224
mixed_0444.wav,book_00028_chp_0031_reader_05303_72_seg_1_seg1.wav,typing_Freesound_validated_406241_1.wav,typing,20,20.0,48000,3.712
mixed_0445.wav,book_00007_chp_0008_reader_01326_10_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_445191_0.wav,squeakyChair,0,-0.0,48000,10.333
mixed_0446.wav,book_00025_chp_0019_reader_04069_4_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_414106_21.wav,squeakyChair,15,15.0,48000,9.616
mixed_0447.wav,book_00028_chp_0031_reader_05303_34_seg_0_seg1.wav,door_Freesound_validated_82558_3.wav,door,5,5.0,48000,3.504
mixed_0448.wav,book_00008_chp_0146_reader_07907_1_seg_2_seg1.wav,door_Freesound_validated_113127_0.wav,door,5,5.0,48000,2.304
mixed_0449.wav,book_00028_chp_0031_reader_05303_27_seg_2_seg3.wav,typing_Freesound_validated_341833_9.wav,typing,0,0.0,48000,4.336
mixed_0450.wav,book_00000_chp_0009_reader_06709_24_seg_0_seg1.wav,door_Freesound_validated_193861_0.wav,door,5,5.0,48000,2.08
mixed_0451.wav,book_00002_chp_0005_reader_11980_10_seg_2_seg1.wav,door_Freesound_validated_112843_0.wav,door,0,0.0,48000,3.104
mixed_0452.wav,book_00028_chp_0038_reader_05919_31_seg_2_seg2.wav,typing_Freesound_validated_196397_5.wav,typing,20,20.0,48000,1.888
mixed_0453.wav,book_00028_chp_0038_reader_05919_45_seg_0_seg1.wav,door_Freesound_validated_130656_0.wav,door,5,5.0,48000,1.92
mixed_0454.wav,book_00028_chp_0031_reader_05303_77_seg_1_seg1.wav,typing_Freesound_validated_450282_17.wav,typing,0,0.0,48000,2.288
mixed_0455.wav,book_00028_chp_0015_reader_08897_49_seg_1_seg1.wav,typing_Freesound_validated_242177_1.wav,typing,15,15.0,48000,9.968
mixed_0456.wav,book_00002_chp_0005_reader_11980_11_seg_1_seg2.wav,typing_Freesound_validated_450282_14.wav,typing,10,10.0,48000,2.24
mixed_0457.wav,book_00028_chp_0031_reader_05303_60_seg_2_seg1.wav,typing_Freesound_validated_449498_0.wav,typing,10,10.0,48000,3.44
mixed_0458.wav,book_00028_chp_0031_reader_05303_68_seg_0_seg3.wav,typing_Freesound_validated_431323_7.wav,typing,10,10.0,48000,3.744
mixed_0459.wav,book_00028_chp_0031_reader_05303_36_seg_0_seg1.wav,door_Freesound_validated_185592_1.wav,door,5,5.0,48000,3.984
mixed_0460.wav,book_00028_chp_0031_reader_05303_62_seg_2_seg1.wav,door_Freesound_validated_201610_0.wav,door,-5,-5.0,48000,5.984
mixed_0461.wav,book_00026_chp_0039_reader_04408_19_seg_0_seg1.wav,door_Freesound_validated_48249_1.wav,door,15,15.0,48000,5.568
mixed_0462.wav,book_00026_chp_0039_reader_04408_32_seg_1_seg1.wav,door_Freesound_validated_36820_0.wav,door,15,15.0,48000,10.288
mixed_0463.wav,book_00000_chp_0009_reader_06709_19_seg_0_seg1.wav,door_Freesound_validated_171523_0.wav,door,-5,-5.0,48000,9.312
mixed_0464.wav,book_00008_chp_0146_reader_07907_2_seg_0_seg2.wav,door_Freesound_validated_82558_17.wav,door,15,15.0,48000,2.08
mixed_0465.wav,book_00028_chp_0031_reader_05303_78_seg_0_seg1.wav,copy-machine_Freesound_validated_425222_14.wav,copy-machine,20,20.0,48000,10.288
mixed_0466.wav,book_00002_chp_0005_reader_11980_9_seg_0_seg1.wav,typing_Freesound_validated_416242_2.wav,typing,15,15.0,48000,2.096
mixed_0467.wav,book_00007_chp_0008_reader_01326_1_seg_0_seg1.wav,door_Freesound_validated_125394_1.wav,door,15,15.0,48000,5.616
mixed_0468.wav,book_00002_chp_0005_reader_11980_17_seg_1_seg3.wav,typing_Freesound_validated_410368_0.wav,typing,-5,-5.0,48000,3.101
mixed_0469.wav,book_00025_chp_0019_reader_04069_24_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_461815_0.wav,squeakyChair,-5,-5.0,48000,2.096
mixed_0470.wav,book_00025_chp_0019_reader_04069_4_seg_2_seg1.wav,typing_Freesound_validated_249889_3.wav,typing,10,10.0,48000,9.456
mixed_0471.wav,book_00028_chp_0031_reader_05303_35_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_414106_6.wav,squeakyChair,-5,-5.0,48000,3.152
mixed_0472.wav,book_00028_chp_0031_reader_05303_70_seg_0_seg1.wav,typing_Freesound_validated_79710_1.wav,typing,20,20.0,48000,3.84
mixed_0473.wav,book_00008_chp_0146_reader_07907_5_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_447467_15.wav,squeakyChair,0,0.0,48000,1.456
mixed_0474.wav,book_00028_chp_0031_reader_05303_7_seg_0_seg2.wav,door_Freesound_validated_173568_0.wav,door,20,20.0,48000,3.472
mixed_0475.wav,book_00028_chp_0015_reader_08897_21_seg_1_seg1.wav,door_Freesound_validated_79704_0.wav,door,0,0.0,48000,4.832
mixed_0476.wav,book_00008_chp_0146_reader_07907_8_seg_0_seg2.wav,typing_Freesound_validated_65410_10.wav,typing,0,0.0,48000,2.048
mixed_0477.wav,book_00028_chp_0038_reader_05919_25_seg_1_seg1.wav,door_Freesound_validated_110310_17.wav,door,0,0.0,48000,2.864
mixed_0478.wav,book_00028_chp_0015_reader_08897_51_seg_0_seg1.wav,door_Freesound_validated_171084_2.wav,door,-5,-5.0,48000,9.616
mixed_0479.wav,book_00002_chp_0005_reader_11980_6_seg_1_seg3.wav,door_Freesound_validated_134969_0.wav,door,10,10.0,48000,3.232
mixed_0480.wav,book_00028_chp_0015_reader_08897_41_seg_2_seg1.wav,door_Freesound_validated_76945_0.wav,door,20,20.0,48000,4.208
mixed_0481.wav,book_00028_chp_0031_reader_05303_85_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_449912_1.wav,squeakyChair,20,20.0,48000,3.44
mixed_0482.wav,book_00028_chp_0031_reader_05303_0_seg_1_seg3.wav,copy-machine_Freesound_validated_425222_23.wav,copy-machine,10,10.0,48000,2.064
mixed_0483.wav,book_00028_chp_0031_reader_05303_7_seg_1_seg3.wav,door_Freesound_validated_175835_5.wav,door,0,0.0,48000,1.456
mixed_0484.wav,book_00028_chp_0031_reader_05303_41_seg_1_seg1.wav,door_Freesound_validated_148947_0.wav,door,-5,-5.0,48000,3.952
mixed_0485.wav,book_00028_chp_0031_reader_05303_59_seg_0_seg1.wav,door_Freesound_validated_18767_1.wav,door,20,20.0,48000,1.776
mixed_0486.wav,book_00028_chp_0031_reader_05303_75_seg_0_seg2.wav,door_Freesound_validated_162530_4.wav,door,0,-0.0,48000,2.029
mixed_0488.wav,book_00028_chp_0031_reader_05303_2_seg_2_seg3.wav,door_Freesound_validated_152885_0.wav,door,5,5.0,48000,4.048
mixed_0489.wav,book_00028_chp_0038_reader_05919_17_seg_1_seg1.wav,typing_Freesound_validated_209987_4.wav,typing,15,15.0,48000,5.664
mixed_0490.wav,book_00007_chp_0008_reader_01326_30_seg_2_seg1.wav,typing_Freesound_validated_467188_0.wav,typing,0,0.0,48000,6.432
mixed_0491.wav,book_00002_chp_0005_reader_11980_21_seg_0_seg2.wav,door_Freesound_validated_171232_1.wav,door,15,15.0,48000,1.856
mixed_0492.wav,book_00028_chp_0038_reader_05919_7_seg_1_seg2.wav,squeak_squeakyChair_Freesound_validated_413842_8.wav,squeakyChair,0,0.0,48000,8.893
mixed_0493.wav,book_00028_chp_0031_reader_05303_4_seg_2_seg1.wav,door_Freesound_validated_67176_0.wav,door,0,0.0,48000,5.008
mixed_0494.wav,book_00025_chp_0019_reader_04069_32_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_468570_0.wav,squeakyChair,20,20.0,48000,10.333
mixed_0495.wav,book_00028_chp_0015_reader_08897_16_seg_1_seg1.wav,typing_Freesound_validated_393902_0.wav,typing,0,0.0,48000,10.272
mixed_0496.wav,book_00028_chp_0031_reader_05303_81_seg_0_seg2.wav,typing_Freesound_validated_426872_0.wav,typing,10,10.0,48000,2.128
mixed_0497.wav,book_00002_chp_0005_reader_11980_18_seg_0_seg2.wav,door_Freesound_validated_171084_9.wav,door,-5,-5.0,48000,2.528
mixed_0498.wav,book_00028_chp_0031_reader_05303_11_seg_0_seg1.wav,typing_Freesound_validated_399603_26.wav,typing,10,10.0,48000,1.408
mixed_0499.wav,book_00026_chp_0039_reader_04408_0_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_452632_2.wav,squeakyChair,5,5.0,48000,1.52
mixed_0500.wav,book_00028_chp_0031_reader_05303_8_seg_1_seg2.wav,typing_Freesound_validated_449609_10.wav,typing,-5,-5.0,48000,2.816
mixed_0501.wav,book_00028_chp_0038_reader_05919_39_seg_1_seg1.wav,typing_Freesound_validated_380135_2.wav,typing,20,20.0,48000,9.712
mixed_0502.wav,book_00002_chp_0005_reader_11980_11_seg_1_seg1.wav,door_Freesound_validated_149164_0.wav,door,5,5.0,48000,3.792
mixed_0503.wav,book_00028_chp_0031_reader_05303_21_seg_1_seg1.wav,squeak_squeakyChair_Freesound_validated_446005_0.wav,squeakyChair,-5,-5.0,48000,4.72
mixed_0504.wav,book_00025_chp_0019_reader_04069_37_seg_0_seg1.wav,typing_Freesound_validated_106396_1.wav,typing,20,20.0,48000,5.952
mixed_0505.wav,book_00028_chp_0015_reader_08897_64_seg_2_seg2.wav,typing_Freesound_validated_360506_0.wav,typing,-5,-5.0,48000,1.04
mixed_0506.wav,book_00002_chp_0005_reader_11980_13_seg_1_seg1.wav,typing_Freesound_validated_416242_1.wav,typing,10,10.0,48000,2.208
mixed_0507.wav,book_00002_chp_0005_reader_11980_12_seg_1_seg3.wav,squeak_squeakyChair_Freesound_validated_452632_32.wav,squeakyChair,20,20.0,48000,2.88
mixed_0508.wav,book_00028_chp_0031_reader_05303_45_seg_1_seg1.wav,door_Freesound_validated_131991_0.wav,door,0,-0.0,48000,2.672
mixed_0509.wav,book_00026_chp_0039_reader_04408_24_seg_0_seg1.wav,door_Freesound_validated_179299_0.wav,door,20,20.0,48000,5.488
mixed_0511.wav,book_00007_chp_0008_reader_01326_15_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_452631_26.wav,squeakyChair,20,20.0,48000,4.528
mixed_0512.wav,book_00002_chp_0005_reader_11980_17_seg_1_seg1.wav,typing_Freesound_validated_44297_0.wav,typing,15,15.0,48000,1.744
mixed_0513.wav,book_00025_chp_0019_reader_04069_35_seg_2_seg1.wav,door_Freesound_validated_32938_0.wav,door,5,5.0,48000,10.333
mixed_0514.wav,book_00026_chp_0039_reader_04408_40_seg_1_seg1.wav,door_Freesound_validated_62327_0.wav,door,15,15.0,48000,8.864
mixed_0515.wav,book_00028_chp_0015_reader_08897_62_seg_0_seg1.wav,typing_Freesound_validated_388496_3.wav,typing,20,20.0,48000,9.072
mixed_0516.wav,book_00028_chp_0031_reader_05303_62_seg_0_seg1.wav,door_Freesound_validated_79688_1.wav,door,0,0.0,48000,1.504
mixed_0517.wav,book_00000_chp_0009_reader_06709_2_seg_0_seg1.wav,typing_Freesound_validated_339348_0.wav,typing,0,0.0,48000,10.333
mixed_0518.wav,book_00028_chp_0031_reader_05303_49_seg_1_seg2.wav,squeak_squeakyChair_Freesound_validated_447467_9.wav,squeakyChair,20,20.0,48000,3.984
mixed_0519.wav,book_00026_chp_0039_reader_04408_8_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_430637_2.wav,squeakyChair,15,15.0,48000,5.968
mixed_0520.wav,book_00000_chp_0009_reader_06709_0_seg_1_seg1.wav,typing_Freesound_validated_235253_0.wav,typing,10,10.0,48000,3.296
mixed_0521.wav,book_00008_chp_0146_reader_07907_1_seg_0_seg3.wav,squeak_squeakyChair_Freesound_validated_446003_0.wav,squeakyChair,15,15.0,48000,2.208
mixed_0522.wav,book_00028_chp_0015_reader_08897_80_seg_1_seg1.wav,typing_Freesound_validated_450282_11.wav,typing,-5,-5.0,48000,3.536
mixed_0523.wav,book_00028_chp_0038_reader_05919_15_seg_1_seg1.wav,typing_Freesound_validated_450281_15.wav,typing,0,0.0,48000,1.056
mixed_0524.wav,book_00028_chp_0038_reader_05919_34_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_414083_9.wav,squeakyChair,-5,-5.0,48000,10.333
mixed_0525.wav,book_00028_chp_0031_reader_05303_60_seg_0_seg2.wav,typing_Freesound_validated_407514_4.wav,typing,15,15.0,48000,2.752
mixed_0526.wav,book_00026_chp_0039_reader_04408_37_seg_1_seg1.wav,typing_Freesound_validated_79710_7.wav,typing,0,-0.0,48000,7.92
mixed_0527.wav,book_00002_chp_0005_reader_11980_7_seg_2_seg3.wav,door_Freesound_validated_201991_0.wav,door,5,5.0,48000,4.0
mixed_0528.wav,book_00028_chp_0031_reader_05303_55_seg_0_seg1.wav,door_Freesound_validated_93767_0.wav,door,-5,-5.0,48000,1.072
mixed_0529.wav,book_00008_chp_0146_reader_07907_3_seg_2_seg2.wav,door_Freesound_validated_151088_0.wav,door,0,0.0,48000,2.24
mixed_0530.wav,book_00028_chp_0031_reader_05303_51_seg_1_seg1.wav,door_Freesound_validated_108672_1.wav,door,0,0.0,48000,2.944
mixed_0531.wav,book_00028_chp_0031_reader_05303_71_seg_0_seg1.wav,typing_Freesound_validated_332000_1.wav,typing,0,0.0,48000,2.576
mixed_0532.wav,book_00000_chp_0009_reader_06709_13_seg_2_seg1.wav,typing_Freesound_validated_376934_17.wav,typing,0,-0.0,48000,2.528
mixed_0533.wav,book_00028_chp_0031_reader_05303_86_seg_2_seg1.wav,typing_Freesound_validated_360523_2.wav,typing,10,10.0,48000,2.848
mixed_0534.wav,book_00008_chp_0146_reader_07907_10_seg_1_seg1.wav,door_Freesound_validated_48251_1.wav,door,5,5.0,48000,1.376
mixed_0535.wav,book_00028_chp_0031_reader_05303_2_seg_2_seg2.wav,typing_Freesound_validated_371507_4.wav,typing,15,15.0,48000,1.712
mixed_0536.wav,book_00028_chp_0038_reader_05919_12_seg_0_seg2.wav,typing_Freesound_validated_188233_0.wav,typing,20,20.0,48000,3.229
mixed_0537.wav,book_00028_chp_0038_reader_05919_8_seg_2_seg1.wav,door_Freesound_validated_48251_2.wav,door,10,10.0,48000,1.456
mixed_0538.wav,book_00028_chp_0038_reader_05919_27_seg_0_seg1.wav,door_Freesound_validated_148629_0.wav,door,20,20.0,48000,10.333
mixed_0539.wav,book_00028_chp_0031_reader_05303_82_seg_1_seg2.wav,door_Freesound_validated_191819_1.wav,door,5,5.0,48000,2.752
mixed_0540.wav,book_00002_chp_0005_reader_11980_9_seg_1_seg1.wav,typing_Freesound_validated_395584_2.wav,typing,20,20.0,48000,1.232
mixed_0541.wav,book_00000_chp_0009_reader_06709_19_seg_1_seg1.wav,copy-machine_Freesound_validated_425222_34.wav,copy-machine,-5,-5.0,48000,2.704
mixed_0542.wav,book_00025_chp_0019_reader_04069_3_seg_2_seg1.wav,door_Freesound_validated_79688_9.wav,door,20,20.0,48000,4.448
mixed_0543.wav,book_00028_chp_0031_reader_05303_63_seg_1_seg2.wav,door_Freesound_validated_81001_0.wav,door,10,10.0,48000,4.144
mixed_0544.wav,book_00028_chp_0031_reader_05303_43_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_441256_1.wav,squeakyChair,20,20.0,48000,3.76
mixed_0545.wav,book_00028_chp_0031_reader_05303_10_seg_0_seg1.wav,door_Freesound_validated_62608_1.wav,door,20,20.0,48000,5.024
mixed_0546.wav,book_00028_chp_0031_reader_05303_14_seg_0_seg1.wav,squeak_squeakyChair_Freesound_validated_450839_1.wav,squeakyChair,5,5.0,48000,5.168
mixed_0547.wav,book_00002_chp_0005_reader_11980_18_seg_1_seg3.wav,door_Freesound_validated_197895_1.wav,door,0,0.0,48000,2.704
mixed_0548.wav,book_00028_chp_0038_reader_05919_28_seg_2_seg1.wav,typing_Freesound_validated_371507_3.wav,typing,20,20.0,48000,5.456
mixed_0549.wav,book_00028_chp_0038_reader_05919_28_seg_2_seg2.wav,typing_Freesound_validated_467453_0.wav,typing,-5,-5.0,48000,4.736
mixed_0550.wav,book_00007_chp_0008_reader_01326_76_seg_2_seg1.wav,squeak_squeakyChair_Freesound_validated_416319_3.wav,squeakyChair,5,5.0,48000,10.333
